21,44,73,97,116,UNCLEAVED
21,44,74,94,112,UNCLEAVED
21,44,74,97,107,UNCLEAVED
21,44,75,93,110,UNCLEAVED
21,44,76,93,117,UNCLEAVED
21,44,80,96,106,UNCLEAVED
21,45,64,96,117,UNCLEAVED
21,45,65,92,112,UNCLEAVED
21,45,67,96,107,UNCLEAVED
21,45,68,93,112,UNCLEAVED
21,45,72,92,112,UNCLEAVED
21,45,72,96,116,UNCLEAVED
21,45,77,92,116,UNCLEAVED
21,45,80,93,119,UNCLEAVED
21,46,63,96,108,UNCLEAVED
21,46,69,81,113,UNCLEAVED
21,46,72,83,117,UNCLEAVED
21,46,72,92,107,UNCLEAVED
21,46,72,92,113,UNCLEAVED
21,46,72,92,114,UNCLEAVED
21,46,73,85,116,UNCLEAVED
21,46,73,96,117,UNCLEAVED
21,46,74,97,117,UNCLEAVED
21,46,76,81,107,UNCLEAVED
21,46,76,92,118,UNCLEAVED
21,46,79,90,116,UNCLEAVED
21,46,80,86,117,UNCLEAVED
21,47,61,93,117,UNCLEAVED
21,47,62,96,112,UNCLEAVED
21,47,62,97,117,UNCLEAVED
21,47,65,92,112,UNCLEAVED
21,47,66,93,109,UNCLEAVED
21,47,67,92,118,UNCLEAVED
21,47,67,100,106,UNCLEAVED
21,47,69,93,113,UNCLEAVED
21,47,70,93,107,UNCLEAVED
21,47,70,93,116,UNCLEAVED
21,47,71,93,109,UNCLEAVED
21,47,73,92,112,UNCLEAVED
21,47,73,93,109,UNCLEAVED
21,47,73,93,112,UNCLEAVED
21,47,73,96,117,UNCLEAVED
21,47,73,97,106,UNCLEAVED
21,47,73,97,117,UNCLEAVED
21,47,74,93,109,UNCLEAVED
21,47,75,92,102,UNCLEAVED
21,47,76,93,109,UNCLEAVED
21,47,76,93,114,UNCLEAVED
21,47,76,93,120,UNCLEAVED
21,47,76,94,106,UNCLEAVED
21,47,76,97,108,UNCLEAVED
21,47,76,97,111,UNCLEAVED
21,47,76,97,114,UNCLEAVED
21,47,76,97,117,UNCLEAVED
21,47,77,92,117,UNCLEAVED
21,47,77,93,114,UNCLEAVED
21,47,77,95,106,UNCLEAVED
21,47,77,97,116,UNCLEAVED
21,47,80,92,107,UNCLEAVED
21,48,66,85,112,UNCLEAVED
21,48,67,96,116,UNCLEAVED
21,48,72,97,114,UNCLEAVED
21,48,73,93,114,UNCLEAVED
21,48,73,95,117,UNCLEAVED
21,48,74,92,119,UNCLEAVED
21,48,74,94,117,UNCLEAVED
21,48,74,96,112,UNCLEAVED
21,48,76,93,117,UNCLEAVED
21,48,76,96,117,UNCLEAVED
21,48,76,97,116,UNCLEAVED
21,48,76,97,117,UNCLEAVED
21,48,77,93,113,UNCLEAVED
21,48,78,93,113,UNCLEAVED
21,48,80,92,106,UNCLEAVED
21,49,61,93,116,UNCLEAVED
21,49,61,93,117,UNCLEAVED
21,49,61,93,120,UNCLEAVED
21,49,62,86,109,UNCLEAVED
21,49,62,93,107,UNCLEAVED
21,49,63,87,101,UNCLEAVED
21,49,64,97,108,UNCLEAVED
21,49,65,92,117,UNCLEAVED
21,49,69,97,101,UNCLEAVED
21,49,70,93,106,UNCLEAVED
21,49,72,85,116,UNCLEAVED
21,49,72,87,116,UNCLEAVED
21,49,72,92,117,UNCLEAVED
21,49,72,94,107,UNCLEAVED
21,49,72,95,117,UNCLEAVED
21,49,72,97,107,UNCLEAVED
21,49,72,97,116,UNCLEAVED
21,49,74,97,115,UNCLEAVED
21,49,74,97,116,UNCLEAVED
21,49,76,90,116,UNCLEAVED
21,49,76,92,101,UNCLEAVED
21,49,76,92,117,UNCLEAVED
21,49,76,97,101,UNCLEAVED
21,49,76,97,107,UNCLEAVED
21,49,77,93,117,UNCLEAVED
21,49,77,97,106,UNCLEAVED
21,50,61,93,113,UNCLEAVED
21,50,63,95,113,UNCLEAVED
21,50,67,97,115,UNCLEAVED
21,50,70,93,112,UNCLEAVED
21,50,70,93,113,UNCLEAVED
21,50,72,83,117,UNCLEAVED
21,50,72,96,112,UNCLEAVED
21,50,72,96,117,UNCLEAVED
21,50,72,97,114,UNCLEAVED
21,50,72,100,116,UNCLEAVED
21,50,73,89,116,UNCLEAVED
21,50,73,96,109,UNCLEAVED
21,50,74,96,116,UNCLEAVED
21,50,74,97,114,UNCLEAVED
21,50,76,97,118,UNCLEAVED
21,50,77,93,103,UNCLEAVED
21,50,77,96,116,UNCLEAVED
21,50,78,93,117,UNCLEAVED
21,50,80,93,106,UNCLEAVED
21,51,61,96,103,UNCLEAVED
21,51,74,93,103,UNCLEAVED
21,51,75,96,116,UNCLEAVED
21,51,76,81,103,UNCLEAVED
21,52,61,96,112,UNCLEAVED
21,52,61,96,114,UNCLEAVED
21,52,62,86,103,UNCLEAVED
21,52,62,96,107,UNCLEAVED
21,52,62,97,101,UNCLEAVED
21,52,62,97,116,UNCLEAVED
21,52,63,81,116,UNCLEAVED
21,52,63,93,103,UNCLEAVED
21,52,63,96,105,UNCLEAVED
21,52,64,93,117,UNCLEAVED
21,52,65,93,117,UNCLEAVED
21,52,65,96,117,UNCLEAVED
21,52,66,96,114,UNCLEAVED
21,52,66,97,109,UNCLEAVED
21,52,66,97,117,UNCLEAVED
21,52,67,85,117,UNCLEAVED
21,52,67,89,117,UNCLEAVED
21,52,67,92,108,UNCLEAVED
21,52,67,93,117,UNCLEAVED
21,52,67,96,101,UNCLEAVED
21,52,67,96,108,UNCLEAVED
21,52,67,96,114,UNCLEAVED
21,52,67,97,101,UNCLEAVED
21,52,67,97,116,UNCLEAVED
21,52,67,97,117,UNCLEAVED
21,52,67,97,119,UNCLEAVED
21,52,69,97,112,UNCLEAVED
21,52,70,93,117,UNCLEAVED
21,52,71,96,120,UNCLEAVED
21,52,72,81,117,UNCLEAVED
21,52,72,84,117,UNCLEAVED
21,52,72,90,117,UNCLEAVED
21,52,72,93,114,UNCLEAVED
21,52,72,94,117,UNCLEAVED
21,52,72,97,117,UNCLEAVED
21,52,73,81,108,UNCLEAVED
21,52,73,93,103,UNCLEAVED
21,52,73,94,117,UNCLEAVED
21,52,73,95,117,UNCLEAVED
21,52,73,96,109,UNCLEAVED
21,52,73,97,109,UNCLEAVED
21,52,74,93,116,UNCLEAVED
21,52,74,96,117,UNCLEAVED
21,52,74,97,118,UNCLEAVED
21,52,75,96,114,UNCLEAVED
21,52,75,97,117,UNCLEAVED
21,52,76,86,104,UNCLEAVED
21,52,76,96,101,UNCLEAVED
21,52,76,96,117,UNCLEAVED
21,52,76,97,107,UNCLEAVED
21,52,77,93,112,UNCLEAVED
21,52,77,93,116,UNCLEAVED
21,52,77,96,101,UNCLEAVED
21,52,77,96,112,UNCLEAVED
21,52,77,96,114,UNCLEAVED
21,52,77,96,116,UNCLEAVED
21,52,77,97,116,UNCLEAVED
21,52,79,93,101,UNCLEAVED
21,53,61,90,106,UNCLEAVED
21,53,61,90,116,UNCLEAVED
21,53,61,92,117,UNCLEAVED
21,53,61,93,117,UNCLEAVED
21,53,61,95,117,UNCLEAVED
21,53,62,95,114,UNCLEAVED
21,53,62,96,120,UNCLEAVED
21,53,63,93,112,UNCLEAVED
21,53,63,97,101,UNCLEAVED
21,53,64,95,113,UNCLEAVED
21,53,66,87,105,UNCLEAVED
21,53,66,100,108,UNCLEAVED
21,53,67,81,117,UNCLEAVED
21,53,67,91,117,UNCLEAVED
21,53,67,92,113,UNCLEAVED
21,53,67,93,117,UNCLEAVED
21,53,67,97,107,UNCLEAVED
21,53,67,97,114,UNCLEAVED
21,53,68,81,117,UNCLEAVED
21,53,68,92,117,UNCLEAVED
21,53,68,93,116,UNCLEAVED
21,53,68,97,117,UNCLEAVED
21,53,69,88,117,UNCLEAVED
21,53,69,90,116,UNCLEAVED
21,53,69,92,117,UNCLEAVED
21,53,69,94,116,UNCLEAVED
21,53,69,96,101,UNCLEAVED
21,53,69,96,118,UNCLEAVED
21,53,70,89,117,UNCLEAVED
21,53,70,92,116,UNCLEAVED
21,53,70,93,112,UNCLEAVED
21,53,70,96,117,UNCLEAVED
21,53,70,97,101,UNCLEAVED
21,53,72,81,116,UNCLEAVED
21,53,72,84,114,UNCLEAVED
21,53,72,87,117,UNCLEAVED
21,53,72,92,107,UNCLEAVED
21,53,72,93,101,UNCLEAVED
21,53,72,93,114,UNCLEAVED
21,53,72,93,116,UNCLEAVED
21,53,72,94,117,UNCLEAVED
21,53,72,96,112,UNCLEAVED
21,53,72,97,101,UNCLEAVED
21,53,72,97,117,UNCLEAVED
21,53,73,89,113,UNCLEAVED
21,53,73,90,114,UNCLEAVED
21,53,73,90,116,UNCLEAVED
21,53,73,92,117,UNCLEAVED
21,53,73,96,116,UNCLEAVED
21,53,73,97,115,UNCLEAVED
21,53,73,97,117,UNCLEAVED
21,53,73,100,116,UNCLEAVED
21,53,74,90,117,UNCLEAVED
21,53,74,91,116,UNCLEAVED
21,53,74,96,111,UNCLEAVED
21,53,75,86,117,UNCLEAVED
21,53,75,92,102,UNCLEAVED
21,53,75,97,111,UNCLEAVED
21,53,75,97,117,UNCLEAVED
21,53,76,81,116,UNCLEAVED
21,53,76,93,106,UNCLEAVED
21,53,76,94,115,UNCLEAVED
21,53,76,97,107,UNCLEAVED
21,53,76,97,112,UNCLEAVED
21,53,76,99,101,UNCLEAVED
21,53,76,100,115,UNCLEAVED
21,53,77,86,101,UNCLEAVED
21,53,77,86,112,UNCLEAVED
21,53,77,86,115,UNCLEAVED
21,53,77,87,117,UNCLEAVED
21,53,77,92,113,UNCLEAVED
21,53,77,93,104,UNCLEAVED
21,53,77,93,117,UNCLEAVED
21,53,77,94,107,UNCLEAVED
21,53,77,94,116,UNCLEAVED
21,53,77,96,107,UNCLEAVED
21,53,77,96,112,UNCLEAVED
21,53,77,96,116,UNCLEAVED
21,53,77,97,109,UNCLEAVED
21,53,77,97,117,UNCLEAVED
21,53,77,97,119,UNCLEAVED
21,53,77,97,120,UNCLEAVED
21,53,77,100,106,UNCLEAVED
21,53,78,93,104,UNCLEAVED
21,53,78,93,109,UNCLEAVED
21,53,78,93,117,UNCLEAVED
21,53,78,97,112,UNCLEAVED
21,53,79,97,117,UNCLEAVED
21,53,80,92,102,UNCLEAVED
21,53,80,97,101,UNCLEAVED
21,53,80,97,116,UNCLEAVED
21,54,61,92,116,UNCLEAVED
21,54,72,86,120,UNCLEAVED
21,54,72,94,117,UNCLEAVED
21,54,72,97,101,UNCLEAVED
21,54,72,97,103,UNCLEAVED
21,54,72,97,117,UNCLEAVED
21,54,73,93,111,UNCLEAVED
21,54,73,96,101,UNCLEAVED
21,54,74,93,110,UNCLEAVED
21,54,76,81,117,UNCLEAVED
21,54,76,93,116,UNCLEAVED
21,54,76,93,117,UNCLEAVED
21,54,76,96,107,UNCLEAVED
21,54,76,97,102,UNCLEAVED
21,54,76,97,107,UNCLEAVED
21,54,76,97,115,UNCLEAVED
21,54,76,97,116,UNCLEAVED
21,54,77,93,112,UNCLEAVED
21,54,77,93,113,UNCLEAVED
21,54,80,93,111,UNCLEAVED
21,55,61,92,118,UNCLEAVED
21,55,61,96,114,UNCLEAVED
21,55,61,97,116,UNCLEAVED
21,55,67,97,101,UNCLEAVED
21,55,67,97,114,UNCLEAVED
21,55,69,93,116,UNCLEAVED
21,55,71,92,116,UNCLEAVED
21,55,72,87,116,UNCLEAVED
21,55,72,89,113,UNCLEAVED
21,55,72,95,117,UNCLEAVED
21,55,72,96,116,UNCLEAVED
21,55,72,96,117,UNCLEAVED
21,55,72,97,114,UNCLEAVED
21,55,72,97,117,UNCLEAVED
21,55,72,99,116,UNCLEAVED
21,55,73,86,117,UNCLEAVED
21,55,73,89,105,UNCLEAVED
21,55,73,89,110,UNCLEAVED
21,55,74,81,116,UNCLEAVED
21,55,74,92,113,UNCLEAVED
21,55,74,96,106,UNCLEAVED
21,55,76,81,107,UNCLEAVED
21,55,76,83,101,UNCLEAVED
21,55,76,89,117,UNCLEAVED
21,55,76,97,116,UNCLEAVED
21,55,77,92,107,UNCLEAVED
21,55,77,93,117,UNCLEAVED
21,55,77,93,120,UNCLEAVED
21,55,77,97,115,UNCLEAVED
21,56,61,96,108,UNCLEAVED
21,56,62,92,115,UNCLEAVED
21,56,64,86,107,UNCLEAVED
21,56,64,93,117,UNCLEAVED
21,56,64,97,120,UNCLEAVED
21,56,67,93,116,UNCLEAVED
21,56,67,96,117,UNCLEAVED
21,56,67,97,116,UNCLEAVED
21,56,67,97,117,UNCLEAVED
21,56,69,96,117,UNCLEAVED
21,56,69,97,103,UNCLEAVED
21,56,69,97,116,UNCLEAVED
21,56,69,97,117,UNCLEAVED
21,56,72,89,117,UNCLEAVED
21,56,72,90,117,UNCLEAVED
21,56,72,91,116,UNCLEAVED
21,56,72,93,103,UNCLEAVED
21,56,72,93,108,UNCLEAVED
21,56,72,94,117,UNCLEAVED
21,56,72,96,108,UNCLEAVED
21,56,72,96,117,UNCLEAVED
21,56,72,97,114,UNCLEAVED
21,56,72,97,116,UNCLEAVED
21,56,72,97,117,UNCLEAVED
21,56,73,87,116,UNCLEAVED
21,56,73,89,107,UNCLEAVED
21,56,73,89,120,UNCLEAVED
21,56,73,95,117,UNCLEAVED
21,56,73,96,101,UNCLEAVED
21,56,73,97,116,UNCLEAVED
21,56,74,86,113,UNCLEAVED
21,56,74,86,115,UNCLEAVED
21,56,74,97,116,UNCLEAVED
21,56,75,81,117,UNCLEAVED
21,56,75,92,112,UNCLEAVED
21,56,75,93,113,UNCLEAVED
21,56,75,93,117,UNCLEAVED
21,56,75,97,114,UNCLEAVED
21,56,76,81,117,UNCLEAVED
21,56,76,93,116,UNCLEAVED
21,56,76,93,117,UNCLEAVED
21,56,76,97,101,UNCLEAVED
21,56,76,97,115,UNCLEAVED
21,56,77,92,116,UNCLEAVED
21,56,77,92,117,UNCLEAVED
21,56,77,93,104,UNCLEAVED
21,56,77,93,109,UNCLEAVED
21,56,77,93,117,UNCLEAVED
21,56,78,92,106,UNCLEAVED
21,56,80,97,117,UNCLEAVED
21,57,61,93,101,UNCLEAVED
21,57,61,93,112,UNCLEAVED
21,57,61,96,112,UNCLEAVED
21,57,61,97,115,UNCLEAVED
21,57,62,89,103,UNCLEAVED
21,57,62,92,106,UNCLEAVED
21,57,62,92,112,UNCLEAVED
21,57,62,96,107,UNCLEAVED
21,57,62,97,108,UNCLEAVED
21,57,63,81,113,UNCLEAVED
21,57,63,83,116,UNCLEAVED
21,57,63,86,114,UNCLEAVED
21,57,63,93,117,UNCLEAVED
21,57,64,93,109,UNCLEAVED
21,57,66,96,108,UNCLEAVED
21,57,67,89,107,UNCLEAVED
21,57,67,92,117,UNCLEAVED
21,57,67,93,106,UNCLEAVED
21,57,67,93,107,UNCLEAVED
21,57,67,96,117,UNCLEAVED
21,57,67,97,101,UNCLEAVED
21,57,67,97,117,UNCLEAVED
21,57,68,93,117,UNCLEAVED
21,57,69,93,109,UNCLEAVED
21,57,69,93,117,UNCLEAVED
21,57,71,96,116,UNCLEAVED
21,57,72,87,116,UNCLEAVED
21,57,72,92,112,UNCLEAVED
21,57,72,93,114,UNCLEAVED
21,57,72,93,117,UNCLEAVED
21,57,72,94,107,UNCLEAVED
21,57,72,96,107,UNCLEAVED
21,57,72,96,108,UNCLEAVED
21,57,72,97,117,UNCLEAVED
21,57,72,99,116,UNCLEAVED
21,57,73,86,118,UNCLEAVED
21,57,73,87,117,UNCLEAVED
21,57,73,92,103,UNCLEAVED
21,57,73,93,106,UNCLEAVED
21,57,73,93,107,UNCLEAVED
21,57,73,93,109,UNCLEAVED
21,57,73,96,107,UNCLEAVED
21,57,73,96,114,UNCLEAVED
21,57,73,96,116,UNCLEAVED
21,57,73,97,108,UNCLEAVED
21,57,73,97,116,UNCLEAVED
21,57,73,97,117,UNCLEAVED
21,57,74,92,101,UNCLEAVED
21,57,74,93,101,UNCLEAVED
21,57,74,93,114,UNCLEAVED
21,57,74,96,109,UNCLEAVED
21,57,74,97,101,UNCLEAVED
21,57,75,96,116,UNCLEAVED
21,57,75,96,117,UNCLEAVED
21,57,75,97,117,UNCLEAVED
21,57,76,81,117,UNCLEAVED
21,57,76,92,117,UNCLEAVED
21,57,76,93,103,UNCLEAVED
21,57,76,93,116,UNCLEAVED
21,57,76,95,120,UNCLEAVED
21,57,77,93,112,UNCLEAVED
21,57,80,93,120,UNCLEAVED
21,58,61,93,117,UNCLEAVED
21,58,64,93,106,UNCLEAVED
21,58,64,93,113,UNCLEAVED
21,58,66,97,107,UNCLEAVED
21,58,67,96,118,UNCLEAVED
21,58,67,97,117,UNCLEAVED
21,58,68,93,112,UNCLEAVED
21,58,68,93,116,UNCLEAVED
21,58,72,90,116,UNCLEAVED
21,58,73,87,117,UNCLEAVED
21,58,73,92,107,UNCLEAVED
21,58,73,96,116,UNCLEAVED
21,58,74,93,117,UNCLEAVED
21,58,74,97,103,UNCLEAVED
21,58,76,93,112,UNCLEAVED
21,58,76,93,114,UNCLEAVED
21,58,77,86,107,UNCLEAVED
21,58,77,93,116,UNCLEAVED
21,58,78,97,115,UNCLEAVED
21,59,67,96,116,UNCLEAVED
21,59,72,90,113,UNCLEAVED
21,59,72,93,101,UNCLEAVED
21,59,72,95,113,UNCLEAVED
21,59,72,96,116,UNCLEAVED
21,59,73,89,117,UNCLEAVED
21,59,76,97,109,UNCLEAVED
21,60,61,93,116,UNCLEAVED
21,60,63,92,101,UNCLEAVED
21,60,63,93,108,UNCLEAVED
21,60,70,93,110,UNCLEAVED
21,60,72,81,102,UNCLEAVED
21,60,72,83,117,UNCLEAVED
21,60,72,92,116,UNCLEAVED
21,60,72,96,107,UNCLEAVED
21,60,72,96,116,UNCLEAVED
21,60,72,97,117,UNCLEAVED
21,60,73,81,117,UNCLEAVED
22,41,61,89,112,UNCLEAVED
22,41,61,92,109,UNCLEAVED
22,41,61,96,103,UNCLEAVED
22,41,61,96,112,UNCLEAVED
22,41,61,97,115,UNCLEAVED
22,41,63,84,117,UNCLEAVED
22,41,63,96,101,UNCLEAVED
22,41,63,96,120,UNCLEAVED
22,41,64,92,120,UNCLEAVED
22,41,65,92,106,UNCLEAVED
22,41,66,81,113,UNCLEAVED
22,41,66,81,115,UNCLEAVED
22,41,66,93,115,UNCLEAVED
22,41,66,96,103,UNCLEAVED
22,41,67,81,116,UNCLEAVED
22,41,67,93,117,UNCLEAVED
22,41,67,94,117,UNCLEAVED
22,41,67,97,107,UNCLEAVED
22,41,69,92,107,UNCLEAVED
22,41,72,81,107,UNCLEAVED
22,41,72,81,117,UNCLEAVED
22,41,72,87,116,UNCLEAVED
22,41,72,94,107,UNCLEAVED
22,41,72,94,117,UNCLEAVED
22,41,73,89,112,UNCLEAVED
22,41,73,93,107,UNCLEAVED
22,41,73,94,106,UNCLEAVED
22,41,73,96,116,UNCLEAVED
22,41,73,96,117,UNCLEAVED
22,41,73,97,117,UNCLEAVED
22,41,73,100,106,UNCLEAVED
22,41,74,92,108,UNCLEAVED
22,41,74,92,117,UNCLEAVED
22,41,75,81,117,UNCLEAVED
22,41,75,96,117,UNCLEAVED
22,41,75,97,117,UNCLEAVED
22,41,75,97,119,UNCLEAVED
22,41,76,93,111,UNCLEAVED
22,41,76,93,114,UNCLEAVED
22,41,77,92,107,UNCLEAVED
22,41,77,97,116,UNCLEAVED
22,41,77,97,117,UNCLEAVED
22,41,78,93,116,UNCLEAVED
22,41,80,90,113,UNCLEAVED
22,41,80,96,114,UNCLEAVED
22,42,62,96,117,UNCLEAVED
22,42,69,92,112,UNCLEAVED
22,42,77,96,116,UNCLEAVED
22,43,63,94,117,UNCLEAVED
22,43,67,97,107,UNCLEAVED
22,43,68,93,112,UNCLEAVED
22,43,69,93,109,UNCLEAVED
22,43,69,96,117,UNCLEAVED
22,43,70,93,113,UNCLEAVED
22,43,70,93,117,UNCLEAVED
22,43,71,96,106,UNCLEAVED
22,43,72,90,106,UNCLEAVED
22,43,72,92,109,UNCLEAVED
22,43,73,87,107,UNCLEAVED
22,43,73,97,106,UNCLEAVED
22,43,74,93,107,UNCLEAVED
22,43,75,92,120,UNCLEAVED
22,43,75,96,119,UNCLEAVED
22,43,76,93,107,UNCLEAVED
22,43,77,96,103,UNCLEAVED
22,44,66,87,118,UNCLEAVED
22,44,66,96,101,UNCLEAVED
22,44,67,93,103,UNCLEAVED
22,44,67,93,113,UNCLEAVED
22,44,70,93,120,UNCLEAVED
22,44,73,89,114,UNCLEAVED
22,44,73,93,113,UNCLEAVED
22,44,73,93,114,UNCLEAVED
22,44,73,97,116,UNCLEAVED
22,44,74,81,112,UNCLEAVED
22,45,61,92,116,UNCLEAVED
22,45,69,93,114,UNCLEAVED
22,45,72,97,103,UNCLEAVED
22,45,74,97,109,UNCLEAVED
22,45,76,95,116,UNCLEAVED
22,45,76,97,107,UNCLEAVED
22,45,77,93,109,UNCLEAVED
22,46,61,83,114,UNCLEAVED
22,46,61,100,116,UNCLEAVED
22,46,63,93,101,UNCLEAVED
22,46,67,81,103,UNCLEAVED
22,46,67,93,112,UNCLEAVED
22,46,69,93,113,UNCLEAVED
22,46,72,86,113,UNCLEAVED
22,46,72,97,116,UNCLEAVED
22,46,72,97,118,UNCLEAVED
22,46,72,100,101,UNCLEAVED
22,46,73,93,118,UNCLEAVED
22,46,73,94,117,UNCLEAVED
22,46,73,96,116,UNCLEAVED
22,46,74,83,109,UNCLEAVED
22,46,74,92,118,UNCLEAVED
22,46,75,92,108,UNCLEAVED
22,46,75,93,116,UNCLEAVED
22,46,77,83,115,UNCLEAVED
22,46,77,92,103,UNCLEAVED
22,46,77,93,113,UNCLEAVED
22,46,80,92,107,UNCLEAVED
22,47,63,83,107,UNCLEAVED
22,47,63,92,109,UNCLEAVED
22,47,65,92,117,UNCLEAVED
22,47,66,92,114,UNCLEAVED
22,47,67,93,101,UNCLEAVED
22,47,70,93,116,UNCLEAVED
22,47,72,97,116,UNCLEAVED
22,47,73,94,117,UNCLEAVED
22,47,73,97,107,UNCLEAVED
22,47,74,96,117,UNCLEAVED
22,47,74,97,116,UNCLEAVED
22,47,75,81,115,UNCLEAVED
22,47,76,90,106,UNCLEAVED
22,47,76,92,112,UNCLEAVED
22,48,63,93,103,UNCLEAVED
22,48,64,93,101,UNCLEAVED
22,48,66,81,107,UNCLEAVED
22,48,66,81,108,UNCLEAVED
22,48,66,94,107,UNCLEAVED
22,48,69,86,114,UNCLEAVED
22,48,69,93,114,UNCLEAVED
22,48,72,83,116,UNCLEAVED
22,48,73,93,112,UNCLEAVED
22,48,73,96,109,UNCLEAVED
22,48,75,86,117,UNCLEAVED
22,48,76,97,116,UNCLEAVED
22,48,76,97,117,UNCLEAVED
22,49,61,92,112,UNCLEAVED
22,49,61,96,112,UNCLEAVED
22,49,61,97,114,UNCLEAVED
22,49,63,87,112,UNCLEAVED
22,49,64,96,107,UNCLEAVED
22,49,67,86,114,UNCLEAVED
22,49,67,93,111,UNCLEAVED
22,49,72,90,117,UNCLEAVED
22,49,72,92,112,UNCLEAVED
22,49,73,81,112,UNCLEAVED
22,49,73,92,110,UNCLEAVED
22,49,73,97,117,UNCLEAVED
22,49,74,92,111,UNCLEAVED
22,49,76,86,106,UNCLEAVED
22,49,76,96,112,UNCLEAVED
22,49,77,93,114,UNCLEAVED
22,50,63,86,113,UNCLEAVED
22,50,63,97,114,UNCLEAVED
22,50,64,89,109,UNCLEAVED
22,50,67,92,108,UNCLEAVED
22,50,67,93,105,UNCLEAVED
22,50,67,97,112,UNCLEAVED
22,50,68,93,112,UNCLEAVED
22,50,69,93,114,UNCLEAVED
22,50,69,97,101,UNCLEAVED
22,50,69,97,117,UNCLEAVED
22,50,72,83,114,UNCLEAVED
22,50,72,83,117,UNCLEAVED
22,50,72,86,113,UNCLEAVED
22,50,72,87,112,UNCLEAVED
22,50,74,87,116,UNCLEAVED
22,50,74,87,119,UNCLEAVED
22,50,74,92,117,UNCLEAVED
22,50,76,97,116,UNCLEAVED
22,50,77,92,117,UNCLEAVED
22,51,63,92,103,UNCLEAVED
22,51,66,90,114,UNCLEAVED
22,51,67,92,117,UNCLEAVED
22,51,67,97,107,UNCLEAVED
22,51,69,81,116,UNCLEAVED
22,51,69,83,119,UNCLEAVED
22,51,70,93,114,UNCLEAVED
22,51,71,93,107,UNCLEAVED
22,51,72,93,106,UNCLEAVED
22,51,72,95,101,UNCLEAVED
22,51,73,93,113,UNCLEAVED
22,51,74,92,107,UNCLEAVED
22,51,76,93,112,UNCLEAVED
22,51,79,93,114,UNCLEAVED
